Country Name,"Time","Agricultural irrigated land (% of total agricultural land)","Annual freshwater withdrawals, total (% of internal resources)","Arable land (% of land area)","ARI treatment (% of children under 5 taken to a health provider)","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","Diarrhea treatment (% of children under 5 who received ORS packet)","Disaster risk reduction progress score (1-5 scale; 5=best)","Improved sanitation facilities (% of population with access)","Improved water source (% of population with access)","Life expectancy at birth, total (years)","Plant species (higher), threatened","Mammal species, threatened","Fish species, threatened","Bird species, threatened","Mortality rate, neonatal (per 1,000 live births)","Risk of catastrophic expenditure for surgical care (% of people at risk)"
Swaziland,"2014","NA","39.469696969697","NA","59.6","NA","NA","NA","57.5","74.1","48.9347317073171","NA","NA","NA","NA","14.6","23.2"
Sweden,"2005","1.51896766169154","NA","6.565287322708","NA","NA","NA","NA","99.3","100","80.5463414634146","NA","NA","NA","NA","1.9","NA"
Sweden,"2006","NA","NA","6.46049617390457","NA","NA","NA","NA","99.3","100","80.7487804878049","NA","NA","NA","NA","1.8","NA"
Sweden,"2007","1.72680905323558","1.53801169590643","6.43125213237803","NA","NA","NA","NA","99.3","100","80.9","NA","NA","NA","NA","1.8","NA"
Sweden,"2008","NA","NA","6.39957108739094","NA","NA","NA","NA","99.3","100","81.1","NA","NA","NA","NA","1.7","NA"
Sweden,"2009","NA","NA","6.4190671150753","NA","NA","NA","NA","99.3","100","81.3512195121951","NA","NA","NA","NA","1.6","NA"
Sweden,"2010","2.04213938411669","NA","6.3971340839304","NA","NA","NA","NA","99.3","100","81.4512195121951","NA","NA","NA","NA","1.6","NA"
Sweden,"2011","NA","NA","6.36057903202223","NA","NA","NA","3.75","99.3","100","81.8024390243903","NA","NA","NA","NA","1.6","NA"
Sweden,"2012","NA","1.57251461988304","6.38041930573968","NA","NA","NA","NA","99.3","100","81.7048780487805","NA","NA","NA","NA","1.6","NA"
Sweden,"2013","NA","NA","6.37305445082732","NA","NA","NA","NA","99.3","100","81.9560975609756","NA","NA","NA","NA","1.6","NA"
Sweden,"2014","NA","1.57251461988304","NA","NA","NA","NA","NA","99.3","100","81.9560975609756","NA","NA","NA","NA","1.6","1.1"
Switzerland,"2005","NA","NA","10.2788602662078","NA","NA","NA","NA","99.9","100","81.2365853658537","NA","NA","NA","NA","3.3","NA"
Switzerland,"2006","NA","NA","10.2993648303262","NA","NA","NA","NA","99.9","100","81.490243902439","NA","NA","NA","NA","3.3","NA"
Switzerland,"2007","NA","NA","10.2895029861322","NA","NA","NA","NA","99.9","100","81.7414634146342","NA","NA","NA","NA","3.3","NA"
Switzerland,"2008","NA","NA","10.2819111246078","NA","NA","NA","NA","99.9","100","81.9926829268293","NA","NA","NA","NA","3.2","NA"
Switzerland,"2009","NA","NA","10.2743192630833","NA","NA","NA","NA","99.9","100","82.0439024390244","NA","NA","NA","NA","3.2","NA"
Switzerland,"2010","2.35892089143751","NA","10.2363599554611","NA","NA","NA","NA","99.9","100","82.2463414634147","NA","NA","NA","NA","3.1","NA"
Switzerland,"2011","NA","NA","10.2211762324122","NA","NA","NA","4.75","99.9","100","82.6951219512195","NA","NA","NA","NA","3","NA"
Switzerland,"2012","NA","4.96287128712871","10.218645611904","NA","NA","NA","NA","99.9","100","82.6975609756098","NA","NA","NA","NA","3","NA"
Switzerland,"2013","NA","NA","10.2161149913959","NA","NA","NA","NA","99.9","100","82.7975609756098","NA","NA","NA","NA","2.9","NA"
Switzerland,"2014","NA","4.96287128712871","NA","NA","NA","NA","NA","99.9","100","82.8487804878049","NA","NA","NA","NA","2.8","9.4"
Syrian Arab Republic,"2005","10.3124096037026","NA","25.4671242577763","NA","NA","NA","NA","91.7","88.7","74.3638536585366","NA","NA","NA","NA","10.3","NA"
Syrian Arab Republic,"2006","10.1030482092671","NA","25.4315743614878","77","NA","49.7798935367195","NA","92.3","88.9","74.4324146341464","NA","NA","NA","NA","9.9","NA"
Syrian Arab Republic,"2007","10.0453335252213","234.997195737521","25.7895883249837","NA","NA","NA","NA","92.9","89.1","74.2460731707317","NA","NA","NA","NA","9.5","NA"
Syrian Arab Republic,"2008","9.75679953950209","NA","25.5881071661947","NA","NA","NA","NA","93.5","89.3","73.797243902439","NA","NA","NA","NA","9.1","NA"
Syrian Arab Republic,"2009","8.90135174000575","NA","25.430189501198","NA","NA","NA","NA","94","89.5","73.1204146341463","NA","NA","NA","NA","8.7","NA"
Syrian Arab Republic,"2010","9.64193270060397","NA","25.5241518270435","NA","NA","NA","NA","94.6","89.7","72.3074390243903","NA","NA","NA","NA","8.4","NA"
Syrian Arab Republic,"2011","10.0538986704995","NA","25.3880084953439","NA","NA","NA","3.5","95.2","89.9","71.4861463414634","NA","NA","NA","NA","8.1","NA"
Syrian Arab Republic,"2012","10.2578837727175","NA","25.4043456951479","NA","NA","NA","NA","95.7","90.1","70.7859024390244","NA","NA","NA","NA","7.8","NA"
Syrian Arab Republic,"2013","9.41024351698872","NA","25.3880084953439","NA","NA","NA","NA","95.7","90.1","70.3015365853659","NA","NA","NA","NA","7.6","NA"
Syrian Arab Republic,"2014","NA","234.997195737521","NA","NA","NA","NA","NA","95.7","90.1","70.0710243902439","NA","NA","NA","NA","7.3","56.3"
Tajikistan,"2005","NA","NA","5.40868819662761","64","2.5","48.4","NA","92.1","64.6","66.0972195121951","NA","NA","NA","NA","25.6","NA"
Tajikistan,"2006","14.9440337909187","NA","5.26579022577879","NA","2.5","NA","NA","92.4","65.6","66.6618048780488","NA","NA","NA","NA","24.9","NA"
Tajikistan,"2007","15.0348910974836","18.1058934762055","5.33009431266076","NA","2.5","NA","NA","92.7","66.6","67.2074878048781","NA","NA","NA","NA","24.4","NA"
Tajikistan,"2008","15.0370213666173","NA","5.29436981994856","NA","3","NA","NA","93","67.6","67.7145853658537","NA","NA","NA","NA","23.9","NA"
Tajikistan,"2009","14.7789473684211","NA","5.301514718491","NA","3","72.6","NA","93.4","68.6","68.1705365853659","NA","NA","NA","NA","23.3","NA"
Tajikistan,"2010","NA","NA","5.99456987710774","NA","3","NA","NA","93.7","69.7","68.5633902439025","NA","NA","NA","NA","22.8","NA"
Tajikistan,"2011","NA","NA","6.07316376107459","NA","3","NA","NA","94","70.7","68.8917804878049","NA","NA","NA","NA","22.3","NA"
Tajikistan,"2012","NA","NA","6.144612746499","62.7","3","60.3","NA","94.4","71.7","69.1669756097561","NA","NA","NA","NA","21.8","NA"
Tajikistan,"2013","NA","NA","6.144612746499","NA","3","NA","NA","94.7","72.7","69.4001707317073","NA","NA","NA","NA","21.4","NA"
Tajikistan,"2014","NA","18.1058934762055","NA","NA","3","NA","NA","95","73.7","69.5979756097561","NA","NA","NA","NA","20.9","82.7"
Tanzania,"2005","NA","NA","10.9505531722737","59.4","3.5","53.9","NA","11","54.7","55.6047804878049","NA","NA","NA","NA","26.2","NA"
Tanzania,"2006","NA","NA","10.9505531722737","NA","3.5","NA","NA","11.4","54.8","56.832","NA","NA","NA","NA","25.2","NA"
Tanzania,"2007","NA","NA","11.2892300745089","NA","3.5","NA","NA","11.8","54.9","58.0777804878049","NA","NA","NA","NA","24.1","NA"
Tanzania,"2008","NA","NA","12.7858433054866","NA","3.5","NA","NA","12.2","55","59.3147073170732","NA","NA","NA","NA","23.2","NA"
Tanzania,"2009","NA","NA","12.9826145856853","NA","3.5","NA","NA","12.6","55.1","60.509512195122","NA","NA","NA","NA","22.3","NA"
Tanzania,"2010","NA","NA","13.0955068864303","30.8","3.5","44","NA","13.1","55.2","61.6256097560976","NA","NA","NA","NA","21.5","NA"
Tanzania,"2011","NA","NA","13.885752991646","NA","3","NA","3.5","13.6","55.3","62.6320975609756","NA","NA","NA","NA","20.9","NA"
Tanzania,"2012","NA","NA","15.3533529013321","NA","3.5","NA","NA","14","55.4","63.5209024390244","NA","NA","NA","NA","20.3","NA"
Tanzania,"2013","NA","NA","15.240460600587","NA","3.5","NA","NA","14.5","55.4","64.2918292682927","NA","NA","NA","NA","19.8","NA"
Tanzania,"2014","NA","6.17142857142857","NA","NA","3.5","NA","NA","15","55.5","64.9439024390244","NA","NA","NA","NA","19.3","65.8"
Thailand,"2005","NA","NA","29.7520014093053","NA","NA","NA","NA","93.2","94.3","72.1572682926829","NA","NA","NA","NA","10","NA"
Thailand,"2006","NA","NA","29.7520014093053","84","NA","56.5933913776507","NA","93.5","94.7","72.5257317073171","NA","NA","NA","NA","9.5","NA"
Thailand,"2007","NA","25.5278396436526","29.7520014093053","NA","NA","NA","NA","93.5","95.2","72.8744390243903","NA","NA","NA","NA","9.1","NA"
Thailand,"2008","NA","NA","29.8498698349938","NA","NA","NA","NA","93.5","95.6","73.1884390243902","NA","NA","NA","NA","8.8","NA"
Thailand,"2009","NA","NA","30.7208988236215","NA","NA","NA","NA","93.4","96","73.4617317073171","NA","NA","NA","NA","8.4","NA"
Thailand,"2010","NA","NA","30.8481277770166","NA","NA","NA","NA","93.3","96.4","73.6943658536586","NA","NA","NA","NA","8.1","NA"
Thailand,"2011","NA","NA","30.8481277770166","NA","NA","NA","3.75","93.3","96.8","73.8923902439024","NA","NA","NA","NA","7.8","NA"
Thailand,"2012","NA","NA","32.4140225880327","83.3","NA","57.8","NA","93.2","97.1","74.0719024390244","NA","NA","NA","NA","7.5","NA"
Thailand,"2013","NA","NA","32.9033647164752","NA","NA","NA","NA","93.1","97.5","74.2469268292683","NA","NA","NA","NA","7.3","NA"
Thailand,"2014","NA","25.5278396436526","NA","NA","NA","NA","NA","93","97.8","74.4220243902439","NA","NA","NA","NA","7","11.9"
Timor-Leste,"2005","NA","NA","11.4324142568931","NA","NA","NA","NA","37.8","60.9","64.1560975609756","NA","NA","NA","NA","29.9","NA"
Timor-Leste,"2006","NA","NA","11.4324142568931","NA","2","NA","NA","38","62.4","65.0478536585366","NA","NA","NA","NA","28.8","NA"
Timor-Leste,"2007","NA","14.2665855143031","10.7599193006052","NA","2.5","NA","NA","38.3","63.8","65.8241951219512","NA","NA","NA","NA","27.8","NA"
Timor-Leste,"2008","NA","NA","10.7599193006052","NA","2.5","NA","NA","38.5","65.2","66.4578292682927","NA","NA","NA","NA","26.9","NA"
Timor-Leste,"2009","NA","NA","10.7599193006052","NA","2.5","NA","NA","38.8","66.7","66.9466829268293","NA","NA","NA","NA","26.2","NA"
Timor-Leste,"2010","NA","NA","10.0874243443174","70.9","2.5","71","NA","39.1","68.2","67.3083902439025","NA","NA","NA","NA","25.3","NA"
Timor-Leste,"2011","NA","NA","10.0874243443174","NA","2","NA","NA","39.5","69.7","67.5767317073171","NA","NA","NA","NA","24.7","NA"
Timor-Leste,"2012","NA","NA","10.7599193006052","NA","2","NA","NA","39.8","71.2","67.8001463414634","NA","NA","NA","NA","24","NA"
Timor-Leste,"2013","NA","NA","10.4236718224613","NA","2","NA","NA","40.1","71.4","68.0209024390244","NA","NA","NA","NA","23.4","NA"
Timor-Leste,"2014","NA","14.2665855143031","NA","NA","2","NA","NA","40.4","71.7","68.2591463414634","NA","NA","NA","NA","22.9","16.1"
Togo,"2005","NA","NA","38.6100386100386","NA","2.5","NA","NA","11.4","56.7","54.5079756097561","NA","NA","NA","NA","32.7","NA"
Togo,"2006","NA","NA","38.6100386100386","23","2.5","10.1713927977155","NA","11.4","57.3","54.930756097561","NA","NA","NA","NA","32","NA"
Togo,"2007","NA","NA","42.4710424710425","NA","2.5","NA","NA","11.4","57.9","55.4334390243903","NA","NA","NA","NA","31.2","NA"
Togo,"2008","NA","NA","43.0226144511859","NA","2.5","NA","NA","11.5","58.6","56.0059024390244","NA","NA","NA","NA","30.4","NA"
Togo,"2009","NA","NA","44.1257584114727","NA","2.5","NA","NA","11.5","59.2","56.6306097560976","NA","NA","NA","NA","29.8","NA"
Togo,"2010","NA","NA","45.2289023717595","32.1","2.5","11.3","NA","11.5","59.8","57.2815609756098","NA","NA","NA","NA","29.2","NA"
Togo,"2011","NA","NA","45.2289023717595","NA","2.5","NA","NA","11.5","60.5","57.9307804878049","NA","NA","NA","NA","28.7","NA"
Togo,"2012","NA","NA","48.7221915793344","NA","2.5","NA","NA","11.5","61.1","58.5538536585366","NA","NA","NA","NA","28.2","NA"
Togo,"2013","NA","NA","48.7221915793344","NA","2.5","NA","NA","11.6","61.8","59.1323658536585","NA","NA","NA","NA","27.7","NA"
Togo,"2014","NA","1.4695652173913","NA","48.5","3","18.5","NA","11.6","62.4","59.6558048780488","NA","NA","NA","NA","27.2","70.1"
Tonga,"2005","NA","NA","20.8333333333333","NA","3","NA","NA","92.3","98.7","71.4533414634146","NA","NA","NA","NA","7.1","NA"
Tonga,"2006","NA","NA","20.8333333333333","NA","3","NA","NA","92.1","98.8","71.5937073170732","NA","NA","NA","NA","7.1","NA"
Tonga,"2007","NA","NA","20.8333333333333","NA","3","NA","NA","92","98.9","71.737","NA","NA","NA","NA","7.1","NA"
Tonga,"2008","NA","NA","20.8333333333333","NA","3","NA","NA","91.8","99","71.8831951219512","NA","NA","NA","NA","7.1","NA"
Tonga,"2009","NA","NA","22.2222222222222","NA","3","NA","NA","91.7","99.1","72.031756097561","NA","NA","NA","NA","7.1","NA"
Tonga,"2010","NA","NA","22.2222222222222","NA","3","NA","NA","91.6","99.2","72.1826097560976","NA","NA","NA","NA","7.2","NA"
Tonga,"2011","NA","NA","22.2222222222222","NA","3","NA","NA","91.4","99.3","72.3347317073171","NA","NA","NA","NA","7.3","NA"
Tonga,"2012","NA","NA","22.2222222222222","NA","3","NA","NA","91.3","99.4","72.488","NA","NA","NA","NA","7.3","NA"
Tonga,"2013","NA","NA","22.2222222222222","NA","3","NA","NA","91.1","99.5","72.6403414634147","NA","NA","NA","NA","7.2","NA"
Tonga,"2014","NA","NA","NA","NA","3","NA","NA","91","99.6","72.7921951219512","NA","NA","NA","NA","7.1","7.5"
Trinidad and Tobago,"2005","NA","NA","4.87329434697856","NA","NA","NA","NA","91.1","94.1","68.9790487804878","NA","NA","NA","NA","17.4","NA"
Trinidad and Tobago,"2006","NA","NA","4.87329434697856","74","NA","NA","NA","91.1","94.3","69.1083414634146","NA","NA","NA","NA","17.1","NA"
Trinidad and Tobago,"2007","NA","8.984375","4.87329434697856","NA","NA","NA","NA","91.2","94.5","69.2596585365854","NA","NA","NA","NA","16.6","NA"
Trinidad and Tobago,"2008","NA","NA","4.87329434697856","NA","NA","NA","NA","91.3","94.6","69.4289268292683","NA","NA","NA","NA","16.2","NA"
Trinidad and Tobago,"2009","NA","NA","4.87329434697856","NA","NA","NA","NA","91.4","94.8","69.6105853658537","NA","NA","NA","NA","15.8","NA"
Trinidad and Tobago,"2010","NA","NA","4.87329434697856","NA","NA","NA","NA","91.4","95","69.7975609756098","NA","NA","NA","NA","15.3","NA"
Trinidad and Tobago,"2011","NA","NA","4.87329434697856","NA","NA","NA","NA","91.5","95.1","69.9803170731707","NA","NA","NA","NA","14.9","NA"
Trinidad and Tobago,"2012","9.25925925925926","9.97916666666667","4.87329434697856","NA","NA","NA","NA","91.5","95.1","70.1513902439024","NA","NA","NA","NA","14.5","NA"
Trinidad and Tobago,"2013","NA","NA","4.87329434697856","NA","NA","NA","NA","91.5","95.1","70.3052926829268","NA","NA","NA","NA","14","NA"
Trinidad and Tobago,"2014","NA","9.97916666666667","NA","NA","NA","NA","NA","91.5","95.1","70.4405609756098","NA","NA","NA","NA","13.6","27.7"
Tunisia,"2005","3.62377850162866","NA","17.5720906282183","NA","NA","NA","NA","85.6","92.9","73.5024390243903","NA","NA","NA","NA","13.4","NA"
Tunisia,"2006","3.8037935957577","NA","17.7845005149331","59","NA","54.6","NA","86.3","93.5","73.9","NA","NA","NA","NA","12.6","NA"
Tunisia,"2007","3.88577256501785","NA","17.5914006179197","NA","NA","NA","NA","87","94.1","74.2024390243903","NA","NA","NA","NA","11.9","NA"
Tunisia,"2008","4.00769152919745","NA","18.2479402677652","NA","NA","NA","NA","87.7","94.7","74.3024390243903","NA","NA","NA","NA","11.3","NA"
Tunisia,"2009","4.12708141791807","NA","17.4240473738414","NA","NA","NA","NA","88.3","95.2","74.4512195121951","NA","NA","NA","NA","10.6","NA"
Tunisia,"2010","3.89519824666268","NA","18.1707003089598","NA","NA","NA","NA","89","95.8","74.6024390243903","NA","NA","NA","NA","10.1","NA"
Tunisia,"2011","3.76290706910246","NA","18.2736869207003","NA","NA","NA","NA","89.6","96.3","74.3439024390244","NA","NA","NA","NA","9.6","NA"
Tunisia,"2012","3.83995162265672","78.7842669845054","18.3316168898043","59.5","NA","65.1","NA","90.3","96.9","73.9951219512195","NA","NA","NA","NA","9.2","NA"
Tunisia,"2013","3.94247209091823","NA","18.3638002059732","NA","NA","NA","NA","90.9","97.3","74.0439024390244","NA","NA","NA","NA","8.8","NA"
Tunisia,"2014","NA","78.7842669845054","NA","NA","NA","NA","NA","91.6","97.7","74.1439024390244","NA","NA","NA","NA","8.5","41"
Turkey,"2005","12.6507047036848","NA","30.9629302392059","NA","NA","NA","NA","90.6","95.7","72.4481219512195","NA","NA","NA","NA","14.5","NA"
Turkey,"2006","12.87876916998","NA","29.8598027623663","NA","NA","NA","NA","91.1","96.3","72.8285853658537","NA","NA","NA","NA","13.5","NA"
Turkey,"2007","13.2008606505506","17.6651982378855","28.5578784610787","NA","NA","NA","NA","91.6","96.9","73.1770731707317","NA","NA","NA","NA","12.6","NA"
Turkey,"2008","13.3300955983845","NA","28.0069643854839","NA","NA","NA","NA","92","97.5","73.500756097561","NA","NA","NA","NA","11.7","NA"
Turkey,"2009","13.4023797897767","NA","27.7419019528865","NA","NA","NA","NA","92.5","98","73.8032195121951","NA","NA","NA","NA","10.8","NA"
Turkey,"2010","13.3676817389521","NA","27.784779699336","NA","NA","NA","NA","92.9","98.6","74.0909268292683","NA","NA","NA","NA","10.1","NA"
Turkey,"2011","13.6350563442884","NA","26.6868495250965","NA","NA","NA","NA","93.3","99.1","74.3673414634146","NA","NA","NA","NA","9.3","NA"
Turkey,"2012","13.5782539641211","18.5066079295154","26.736223899796","NA","NA","NA","NA","93.7","99.5","74.6368048780488","NA","NA","NA","NA","8.7","NA"
Turkey,"2013","13.5725997449444","NA","26.732325922846","NA","NA","NA","NA","94.1","99.8","74.9007073170732","NA","NA","NA","NA","8.1","NA"
Turkey,"2014","NA","18.5066079295154","NA","NA","NA","NA","NA","94.5","100","75.163512195122","NA","NA","NA","NA","7.5","4.9"
Turkmenistan,"2005","NA","NA","4.3410720745643","NA","NA","NA","NA","62.6","60.2","64.4323658536586","NA","NA","NA","NA","28","NA"
Turkmenistan,"2006","NA","NA","4.3410720745643","82.7","NA","40.1","NA","62.7","60.4","64.5318048780488","NA","NA","NA","NA","27.5","NA"
Turkmenistan,"2007","NA","1989.32384341637","4.3410720745643","NA","NA","NA","NA","NA","NA","64.6388292682927","NA","NA","NA","NA","26.9","NA"
Turkmenistan,"2008","NA","NA","4.23467324920733","NA","NA","NA","NA","NA","NA","64.7560731707317","NA","NA","NA","NA","26.3","NA"
Turkmenistan,"2009","NA","NA","4.23467324920733","NA","NA","NA","NA","NA","NA","64.8835365853659","NA","NA","NA","NA","25.9","NA"
Turkmenistan,"2010","NA","NA","4.12827442385036","NA","NA","NA","NA","NA","NA","65.021243902439","NA","NA","NA","NA","25.3","NA"
Turkmenistan,"2011","NA","NA","4.12827442385036","NA","NA","NA","NA","NA","NA","65.1656097560976","NA","NA","NA","NA","24.8","NA"
Turkmenistan,"2012","NA","NA","4.12827442385036","NA","NA","NA","NA","NA","NA","65.3115853658537","NA","NA","NA","NA","24.3","NA"
Turkmenistan,"2013","NA","NA","4.12827442385036","NA","NA","NA","NA","NA","NA","65.4565609756098","NA","NA","NA","NA","23.7","NA"
Turkmenistan,"2014","NA","1989.32384341637","NA","NA","NA","NA","NA","NA","NA","65.5985365853659","NA","NA","NA","NA","23.2","38.7"
Turks and Caicos Islands,"2005","NA","NA","1.05263157894737","NA","NA","NA","NA","81.4","87","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2006","NA","NA","1.05263157894737","NA","NA","NA","NA","81.4","87.1","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2007","NA","NA","1.05263157894737","NA","NA","NA","NA","81.4","87.1","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2008","NA","NA","1.05263157894737","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2009","NA","NA","1.05263157894737","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2010","NA","NA","1.05263157894737","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2011","NA","NA","1.05263157894737","NA","NA","NA","2.25","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2012","NA","NA","1.05263157894737","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2013","NA","NA","1.05263157894737","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Turks and Caicos Islands,"2014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Tuvalu,"2005","NA","NA","NA","NA","NA","NA","NA","81.1","96","NA","NA","NA","NA","NA","23.6","NA"
Tuvalu,"2006","NA","NA","NA","NA","NA","NA","NA","81.6","96.4","NA","NA","NA","NA","NA","23.2","NA"
Tuvalu,"2007","NA","NA","NA","NA","NA","43.5","NA","82.1","96.9","NA","NA","NA","NA","NA","22.7","NA"
Tuvalu,"2008","NA","NA","NA","NA","NA","NA","NA","82.7","97.3","NA","NA","NA","NA","NA","22.1","NA"
Tuvalu,"2009","NA","NA","NA","NA","NA","NA","NA","83.2","97.7","NA","NA","NA","NA","NA","21.4","NA"
