"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"11",2000,32.92588066,54.70000076,25.4946324309698,77.5449313870729,75.55248565,9.72161100234034,89.30000305,23,1.192272323,240023,44176.31173,4.133999825,37.5,47.40000153,31.70000076,24.39999962,43.66754568,6.099999905,6.5,6.300000191
"12",2001,32.13602498,55.09999847,38.90000153,72.69999695,76.52777566,7.06945641765961,89.80000305,17.1650904992343,1.348358342,240130,44425.57111,5.92933794235301,27.60000038,41.5,33.5,25.5,43.89988122,6.5,7,6.800000191
"13",2002,32.42965014,55.29999924,38.90000153,72.30000305,76.91237561,8.13876717057464,89.59999847,25.3,1.220563785,242809,45579.19408,8.46764432284322,28.39999962,41.20000076,35.09999847,27.70000076,44.05156669,6.199999809,6.599999905,6.400000095
"14",2003,33.02969064,55.90000153,39.20000076,72.40000153,78.07262949,6.00552970259513,90,25.3,1.233996663,247107,46402.68426,7.92295384346015,30.29999924,41.59999847,34.40000153,28,44.45435547,5.900000095,5.900000095,5.900000095
"15",2004,34.08010898,55.70000076,38.20000076,72,77.79329881,8.76701920433474,90.19999695,24.7,1.159352162,251543,47771.04777,5.90834000109981,29.29999924,41.5,37.29999924,29,44.35353145,5.5,5.300000191,5.400000095
"16",2005,35.04590479,57,38.59999847,72.40000153,78.94737176,8.94659621852101,90.19999695,24.7,1.319789554,255043,48656.47502,4.165269852,29.79999924,40.09999847,37.70000076,30.10000038,44.66263689,5.199999809,4.900000095,5
"17",2006,35.12024619,57.59999847,38.09999847,72,79.66804432,7.56719743029206,90.69999695,24.7,1.475227945,257348,49374.05554,4.053100109,29.60000038,41.20000076,39.79999924,30.39999962,44.81490939,4.900000095,4.699999809,4.800000191
"18",2007,35.34231315,58.20000076,37.59999847,71.5,80.05502504,6.11840213893095,91.09999847,26.7,0.624678435,258827,50910.3423,3.950299978,33.70000076,43.5,36.79999924,29.29999924,44.8886339,4.800000191,4.099999905,4.400000095
"19",2008,36.72108074,58.70000076,37.59999847,71.69999695,80.6318658,8.54029384963902,91.09999847,26.7,2.00402174,259771,51749.89514,4.081319809,33.5,43.29999924,38.5,29.89999962,45.0202327,4.5,3.900000095,4.199999809
"20",2009,25.1157305433452,58.79999924,38.09999847,70.80000305,81.21546685,7.94199560779061,91.19999695,27.3,2.06104513,260669,51616.69451,4.481470108,50.7422149322071,54.2515076234772,43.9857880258346,32.2678344801278,45.12547212,5.400000095,5.800000191,5.599999905
"21",2010,19.9403951679187,58.79999924,38.5,70.40000153,81.10344722,7.88898784908055,91,24.7,1.555489589,261882,51845.65486,4.909699917,31.32427863655,37.5749642990129,53.3380462327569,44.3331587454899,45.09683886,5.300000191,5.099999905,5.199999809
"22",2011,29.8364903089055,59,38.29999924,70.80000305,81.49171099,8.43695155007071,91.19999695,24.7,1.389527316,263426,52346.90249,4.453299999,25.1220898098258,26.4698756946201,48.7717489559968,38.6557240030232,45.24748403,5.300000191,4.900000095,5.099999905
"23",2012,31.7053761059615,58.79999924,38.09999847,71.09999847,81.78024755,7.29231363809328,91.5,24.7,1.722895219,265145,53321.87934,4.178619862,37.3979594418944,41.6861642060224,36.7845653378929,39.6113574030513,45.30507337,5.300000191,5.099999905,5.199999809
"24",2013,32.5909219560856,58.79999924,38,70.30000305,81.89414587,8.14460670886539,91.90000153,26,1.69747275,267034,53703.57473,4.188459873,31.5595151559166,33.4389506017815,40.4087849717658,41.0063303276424,45.38381602,5.599999905,5.699999809,5.699999809
"25",2014,27.7390427451243,58.70000076,38.20000076,69.90000153,81.86890274,12.8255299790518,82.9785835293868,26,1.488744923,-3752570.33474896,54232.65836,5.08159621795919,37.9753191550704,39.3470256627764,35.0320557219118,25.659487044887,45.38881977,5.900000095,6,6
"26",2015,37.5031086505668,44.2067676391598,26.6475721111182,60.1888336886001,67.5113540101528,22.9078305210719,73.0602956508712,26.7,1.342305215,271167,54717.70671,2.83708420632384,58.5273166835245,45.5239845374211,-4.06981450084652,8.87516410523215,34.6270783971191,-0.18277617323324,0.495414997020609,0.111803940025617
"27",1990,12.5622852860157,36.59999847,28.79999924,79.80000305,59.90179933,16.5,83,8.5,0.298235706,115525,33164.43038,2.94182452882287,37.2181201524041,26.9163883794832,-0.0350861412904493,17.6063026158942,39.03662468,1.74344694903579,0.359759894537927,1.34468370651678
"28",1991,31.9480926105176,37.90000153,30.5,80.09999847,61.72638532,14.89999962,84.69999695,9.98139771597356,0.371593166,116323,33647.09612,1.84002684100216,4.9883900337373,5.24403100915281,29.7495925339808,31.1348054091411,39.67513306,10.60000038,4.599999905,7
